('The Descending Dove', 'Compass & Knife') ,215
('The Divine Right Of Kings', 'Ingested') ,35
("The Dragons' Flight Across The Waves", 'Amon Amarth') ,32
('The Echo Of Her Cracking Chest', 'Acranius') ,180
('The End Of The Innocence', 'Don Henley') ,60
('The Faithful Anchor', 'Unwed Sailor') ,0
('The Fan', 'Denitia') ,47
('The Fool', 'Fleshgod Apocalypse') ,43
('The Galaxy', 'Metalocalypse: Dethklok') ,0
('The Ghosts Of Beverly Drive', 'Death Cab for Cutie') ,46
('The Grammarian', 'Tigers on Trains') ,0
('The Grand Staircase', 'Port Blue') ,227
('The Great Decay', 'The Mountain Man') ,169
('The Great Leap', 'U137') ,143
('The Harder We Work...', 'My Dad vs Yours') ,217
("The Heirs To Mankind's Atrocities", 'Ingested') ,46
('The House Where We Grew Up', 'Hammock') ,202
('The Ice Is Getting Thinner', 'Death Cab for Cutie') ,36
('The Invisible Hand', 'Beneath The Massacre') ,29
('The Kandinsky Prince', 'Deep Blue Something') ,37
('The Last Days Of A Tragic Allegory', 'Saxon Shore') ,201
('The Light That Blinds', 'Shadows Fall') ,16
('The Lightning Behind the Mountain', 'Sunlight Ascending') ,196
('The Lonely Deceased', 'The Black Dahlia Murder') ,46
('The Long Spring', 'Explosions In The Sky') ,0
('The March', 'Lights & Motion') ,0
('The Marionette', 'Tristeza') ,1
('The Meadow', 'Windsor Airlift') ,0
('The Moon Is Too Far', 'Goldspot') ,33
('The Moon Song - Film Version', 'Scarlett Johansson') ,22
('The Myth of Sanity', 'Dark Sermon') ,33
('The Only Moment We Were Alone', 'Explosions In The Sky') ,0
('The Plug - Quantic Mix', 'Bonobo') ,5
('The Prelude to Bereavement', 'Shadow of Intent') ,42
('The Rains of Castamere', 'Ramin Djawadi') ,0
('The Robin', 'John Swihart') ,0
('The Scent of the Old Ocean', 'Those Who Ride With Giants') ,188
('The Second You Sleep', 'Saybia') ,30
('The Seed of Annihilation', 'The Red Shore') ,22
('The Silk Road', 'Tigers on Trains') ,226
('The Singing Trees (Los ?rboles Cantores)', 'The Polar Dream') ,0
('The Slow Wait (Part 1)', 'The American Dollar') ,190
('The Slow Wait (Part 2)', 'The American Dollar') ,195
('The Smoke Saves Lives', 'Kyte') ,4
('The Sound Of Settling', 'Death Cab for Cutie') ,29
('The Sound so Loud It Becomes Silence', 'Shipwreck Karpathos') ,0
('The Spectacular Quiet', 'Lights & Motion') ,238
('The Stars In Spring', 'Epic45') ,0
('The Strangulation Chair', 'Cannibal Corpse') ,37
('The Summer Ends', 'American Football') ,19
('The Sunrise', 'Windsor Airlift') ,0
('The Surge', 'Ion Dissonance') ,40
('The Theory of Everything', 'Jhann Jhannsson') ,0
('The Thunderhead', 'Adam Young') ,56
('The Tip Of The Iceberg', 'Owl City') ,46
('The Trapeze Swinger', 'Iron & Wine') ,68
('The Upper Sky', 'Rhian Sheehan') ,0
('The Upper Sky (Live)', 'Rhian Sheehan') ,0
('The Vengeance in Me', 'Serpentine Dominion') ,19
('The Village', 'Phil Cook') ,84
('The Way it Ends', 'Prototype') ,32
('The Way It Is', 'Bruce Hornsby') ,46
('The Way of Vikings', 'Amon Amarth') ,42
('The Weather', 'Lyves') ,21
("The Windmill's Tale of the Music Box&", 'Unwed Sailor') ,0
('The Window', 'The Black Dahlia Murder') ,45
('The Winner Is - from Little Miss Sunshine', 'DeVotchKa') ,0
('The Woods - Acoustic', 'Hollow Coves') ,193
('the world was ours', 'Kupla') ,227
('Theme From Jurassic Park - From "Jurassic Park" Soundtrack', 'John Williams') ,0
('Themes (From "Pirates of the Caribbean")', 'Hans Zimmer') ,15
('There Beneath', 'The Oh Hellos') ,23
('There Is a Wind', 'The Album Leaf') ,31
('There Is No Business To Be Done On A Dead Planet', 'All Shall Perish') ,33
('These Memories', 'Hollow Coves') ,19
('Thirteen', 'Big Star') ,34
('Thirteenth', 'Ray Ben Rue') ,0
('This Charming Man', 'Death Cab for Cutie') ,25
('This Could Be Us but You Playing (feat. Elijah Blake)', 'DeStorm Power') ,80
('This Endless War', 'Serpentine Dominion') ,25
('This Is Music', 'Windsor Airlift') ,0
('This Is Not America (with The Pat Metheny Group) - 2014 Remastered Version', 'David Bowie') ,0
('This Is Not Enough (Epilogue)', 'Hammock') ,0
('This Is Us Score Suite', 'Siddhartha Khosla') ,0
('This One Or That One?', 'The Six Parts Seven') ,223
('This Shameless Moment', 'Saxon Shore') ,219
('This Very Flight', 'Yndi Halda') ,22
('Thousand Yard Stare', 'Sky Flying By') ,203
('Threat Level No. 3', 'The Black Dahlia Murder') ,68
('Through the Leaves', 'Alan Gogoll') ,219
('Thru Our Scars', 'Fleshgod Apocalypse') ,37
('Tiderays', 'Volcano Choir') ,28
('Time Bomb', 'Goldspot') ,36
('Time Stops', 'Explosions In The Sky') ,0
('Tiny Vessels', 'Death Cab for Cutie') ,55
('Tired', 'Quelle Rox') ,23
('Titanomachy', 'Ingested') ,69
('Title And Registration', 'Death Cab for Cutie') ,39
('To a Breathless Oblivion', 'The Black Dahlia Murder') ,39
('To Believe In Something', 'The Cast Before The Break') ,60
('To Floor Thirteen, Part 1', 'Dorena') ,222
('To the Green Town', 'Water Fai') ,192
('Together', 'Royal & the Serpent') ,111
('Tokyo Shadows (Live)', 'Rhian Sheehan') ,0
('Torn Through', 'Cannibal Corpse') ,39
('Totalitarian Dystopia', 'Acrania') ,49
('totoba', 'jamvvis') ,0
('Tracking Aeroplanes', 'The Echelon Effect') ,0
('Transatlanticism', 'Death Cab for Cutie') ,38
('Tropic Breeze', 'Sarah, the Illstrumentalist') ,0
('Tune Kaha', 'Prateek Kuhad') ,0
('Turning Lane', 'The Republic of Wolves') ,47
('Turning Lane (Acoustic)', 'The Republic of Wolves') ,0
('Turquoise Mines', 'Tigers on Trains') ,224
('Twelve Days Awake', 'The American Dollar') ,0
('Twilight Is Our Advocate Tonight', 'Saxon Shore') ,0
('Two More Feathers', 'Alan Gogoll') ,219
('Two More Lonely People', 'Miley Cyrus') ,65
('Tyrannical Decay', 'Pathology') ,27
('U.F.O.', 'Coldplay') ,18
('Ulises', 'Lucho Ripley') ,0
('Ultralife - Acoustic Version', 'Oh Wonder') ,48
('Ultraviolet', 'Lights & Motion') ,90
('Under A Serpent Sun', 'At The Gates') ,11
('Under Mountain, Under Ground', 'The Lighthouse And The Whaler') ,26
('Underneath The Sycamore', 'Death Cab for Cutie') ,37
('Unholy Gravebirth', 'Infant Annihilator') ,24
('Unrecognized Faces', 'The Sky Life') ,248
('Unspecified Bird Calls', 'Grayson Erhard') ,0
('Until the Last', 'The Album Leaf') ,53
('Untitled #3 - Samskeyti', 'Sigur Rs') ,0
('Unwritten', 'Stan Forebee') ,0
('Upon Eager Eyes', 'Giants') ,99
('Vacant Library', 'Moonlit Sailor') ,0
('Vacation of the Mind', 'D-A-L') ,45
('Vaka - Live', 'Sigur Rs') ,0
('Valkyrie', 'Bloodred Hourglass') ,37
('Vanquished Unto Thee', 'Serpentine Dominion') ,21
('Var', 'Sigur Rs') ,5
('Vector of Cruelty', 'Cannibal Corpse') ,32
('Velvet', 'WES WAX') ,238
('Vengeance Is My Name', 'Amon Amarth') ,40
('Ventura Highway', 'America') ,36
('Versus The World', 'Amon Amarth') ,41
('Victim Kin Seek Suit (2010)', 'The World Is A Beautiful Place & I Am No Longer Afraid To Die') ,227
('Victim Kin Seek Suit (2016)', 'The World Is A Beautiful Place & I Am No Longer Afraid To Die') ,227
('Victory Dance', 'DeStorm Power') ,0
('Vi? spilum endalaust', 'Sigur Rs') ,0
('Vid spilum endalaust - Live', 'Sigur Rs') ,0
('Virally Yours', 'The Black Dahlia Murder') ,50
('Vlad, Son of the Dragon', 'The Black Dahlia Murder') ,37
('Voices', 'The EMBR') ,35
('Void', 'Within Destruction') ,19
('Von', 'Sigur Rs') ,165
('Von - Live', 'Sigur Rs') ,165
('Wait to Exhale', 'So This Is Suffering') ,157
('Waiting and Waltzing In Airport Terminals', 'Industries of the Blind') ,241
('Waiting Around', 'D-A-L') ,62
('Wakanda', 'Ludwig Goransson') ,0
('Waking Season', 'Caspian') ,227
('Walk with Me In Hell', 'Lamb of God') ,24
('Wanderer', 'Amon Amarth') ,28
('War On Christmas', 'The American Dollar') ,0
('Warborn', 'The Black Dahlia Murder') ,25
('Watch Me 2012', 'DeStorm Power') ,144
('Watch Over You', 'Alter Bridge') ,40
('Watchers', 'Mayhem') ,11
('Water World', 'KLIM') ,9
('Waving Through a Window - From Dear Evan Hansen', 'Owl City') ,0
('We Are Mapping Your Dreams', 'Laura') ,175
('We Can Just Make Out', 'The Six Parts Seven') ,190
('We Drink to Remember', 'Coastal') ,182
('We Flood Empty Lakes', 'Yndi Halda') ,0
('We Grew Old Too Soon', 'We Came From The North') ,138
('We Only Have Forever', 'Lights & Motion') ,231
('Weather With You', 'Crowded House') ,21
("We're Hitting Everything", 'The American Dollar') ,223
('What a Horrible Night to Have a Curse', 'The Black Dahlia Murder') ,31
('What Is There to Say?', 'Dweeb') ,113
("What's The Farthest You Can See?", 'Sky Flying By') ,215
('Wheels Down', 'Adam Young') ,199
('When I Was a Boy', 'Electric Light Orchestra') ,37
("When It's Cold Outside", '228k') ,124
('When the Conflict Had Settled', 'Jonathan Fraser') ,209
('When the Time Comes', 'Gordon') ,74
('When We Glow', 'Tristeza') ,166
('When You Were Young', 'Benjamin Francis Leftwich') ,49
('Where Angels Go Demons Follow', 'Spawn of Possession') ,47
('Where Are  Now (with Justin Bieber)', 'Jack ') ,2
('Where Have You Gone', 'Christoffer Franzen') ,198
('Where No One Goes', 'John Powell') ,214
('Where No One Goes', 'Jnsi') ,19
('Where the Waves', 'Midsummer') ,23
('Where We Hid', 'Carinthia') ,176
('Whippin (feat. Felix Snow)', 'Kiiara') ,2
('Whispers', 'Elijah Blond') ,237
('Whispers In the Dark - Live', 'Mumford & Sons') ,41
('White Phosphorus Bombings', 'Skulldrain') ,0
('Why Would I Want To', 'DeStorm Power') ,144
('Wicked Game - Live Acoustic', 'Stone Sour') ,230
('Wicked Game - Remastered', 'Chris Isaak') ,37
('Wide Eyed - Vacant Remix', 'Billy Lockett') ,24
('Widowmaker', 'The Black Dahlia Murder') ,46
('Wild Horses', 'The Rolling Stones') ,33
('Wild World', 'Yusuf / Cat Stevens') ,9
('Wilderness', 'Midsummer') ,237
('Wildflowers', 'Tom Petty') ,30
('Wintering', 'Color Therapy') ,224
('Wish You Were Here - 2011 Remastered Version', 'Pink Floyd') ,64
('With Glowing Hearts', 'Kontakte') ,0
('With Or Without You - Remastered', 'U2') ,205
('Witnesses of Extinction', 'Analepsy') ,4
('Woofer (feat. Snoop Dogg, Zora Randhawa & Nargis Fakhri)', 'Dr Zeus') ,0
('Woolen Blankets', 'The Republic of Wolves') ,47
("Wouldn't Change A Thing", 'Deep Blue Something') ,74
('Woven', 'Anton Belov') ,231
('wyd', 'TYDPOOL') ,0
('Yachats', 'Color Therapy') ,209
('Yeet', 'DeStorm Power') ,177
('Yes! I Am a Long Way from Home', 'Mogwai') ,53
('Yesterday', 'chief.') ,28
('Yfirbor?', 'Sigur Rs') ,0
('You', 'The Pretty Reckless') ,12
('You (Piano & Strings Sessions Version) [Instrumental]', 'Future Of Forestry') ,226
('You Are A Tourist', 'Death Cab for Cutie') ,38
("You Can't Live There Forever", 'The World Is A Beautiful Place & I Am No Longer Afraid To Die') ,38
('You Make My Dreams', 'Daryl Hall & John Oates') ,47
('Your First Light My Eventide', 'The Echelon Effect') ,0
('Your Hand In Mine', 'Explosions In The Sky') ,0
('Your New Twin Sized Bed', 'Death Cab for Cutie') ,36
('YOUTH', 'Troye Sivan') ,35
("You've Haunted Me All My Life", 'Death Cab for Cutie') ,32
('Zvenya', 'Winterlight') ,0
('Drunk On A Plane', 'Dierks Bentley') ,56
('I Wanna Love You Forever', 'Jessica Simpson') ,66
('Young & Crazy', 'Frankie Ballard') ,54
('Good Times', 'Styles P') ,13
('The First Cut Is The Deepest', 'Sheryl Crow') ,28
('Me and Your Mama', 'Childish Gambino') ,40
('Hero', 'Enrique Iglesias') ,33
('Then They Do - With String Intro', 'Trace Adkins') ,81
('Springsteen', 'Eric Church') ,63
('Long Live A$AP', 'A$AP Rocky') ,75
('On The Way Down', 'Ryan Cabrera') ,32
('Give It To Her', 'Tanto Metro & Devonte') ,42
('Just The Girl', 'The Click Five') ,47
('Wings of A Butterfly', 'HIM') ,22
('The Worst', 'Jhene Aiko') ,86
('Dirty South', 'Goodie Mob') ,92
('GO D.J.', 'UNLV') ,83
('You Be Killin Em', 'Fabolous') ,75
('Anything Goes', 'Florida Georgia Line') ,36
('Love Is All Around - From "Four Weddings And A Funeral"', 'Wet Wet Wet') ,249
('Only God Knows Why', 'Kid Rock') ,85
('Hole In The World', 'Eagles') ,31
('Hey Lover', 'LL Cool J') ,105
('Day Loop', 'Oribu') ,204
('Go Forth and Die', 'Metalocalypse: Dethklok') ,28
('Predicament', 'Kllo') ,51
('Rosanna', 'Toto') ,51
